actual,predicted
-0.0014944894,-0.00017190352
-0.0014944894,-0.00017437711
-0.0009339685,-0.00028801337
-0.0016817718,-0.0002691783
-0.0014950479,-0.0002538599
-0.0014950479,-0.0002447702
-0.0014950479,-0.00033909455
-0.0014950479,-0.00034159794
-0.001495607,-0.00033146515
-0.00093449216,-0.0002986826
-0.0009351913,-0.00018531457
-0.0009351913,-0.00027639046
-0.0013090231,-0.00021231547
-0.00056121976,-0.00023371354
-0.00056121976,-0.00026166812
-0.00056121976,-0.00028154626
-0.00056121976,-0.00040474907
-0.00056121976,-0.00030851737
0.00074808305,-0.0003398694
0.0001869683,-0.00033027306
0.0011221247,-0.0002960004
0.0011221247,-0.0003654994
0.0011221247,-0.00035974756
0.0011221247,-0.00037408248
0.0011221247,-0.0003641881
0.0011221247,-0.0002948381
0.000748223,-0.00030616298
0.000748223,-0.0003654696
-0.0001869683,-0.00020814314
-0.00074808305,-0.00014490262
-0.00093501643,-0.00018507615
-0.00093501643,-0.00020391122
-0.00093501643,-0.0002293922
-0.00093501643,-0.00019541755
-0.001309268,-0.0002357699
-0.0007479432,-0.000102285296
-0.00037404153,-0.00021088496
-0.00037404153,-0.00030225888
-0.00018700327,-0.00017539039
0.00056111475,-0.00023910776
0.0018691594,-0.00021857396
0.0011219148,-0.00022831932
0.0013087783,-0.0002512969
0.0013087783,-0.00021154061
0.0016830298,-0.0005655326
0.0011217052,-0.00020510331
0.0011217052,-0.00020692125
0.0011217052,-0.0002460517
0.00018700327,-0.00018221512
0.0001869683,-0.0001755394
0.000373413,-0.00029838458
0.0013073118,-0.00023281947
0.0011204483,-0.00031593814
0.0011204483,-0.00030720606
0.0011204483,-0.000314001
0.0020531972,-0.00040308014
0.0022396427,-0.00039312616
0.0022396427,-0.00021413341
0.002987306,-0.00038659945
0.0029867485,-0.00019643083
0.0014922592,-0.0002616383
0.0013056049,-0.00019297376
0.0013056049,-0.00018805638
0.0013056049,-0.00027895346
0.00055975374,-0.0002344884
-0.00037299516,-0.00026610866
-0.0005594406,-0.00020793453
-0.0005594406,-0.0002384223
-0.0005594406,-0.00023204461
-0.00074585126,-0.00034541264
-0.000932401,-0.00036895648
-0.0011189856,-0.0003770627
-0.0014922592,-0.00029042736
-0.0016789483,-0.0002808608
-0.00093309704,-0.0003384687
-0.00093309704,-0.0003154315
-0.00093309704,-0.0002920963
-0.0013065798,-0.00023126975
-0.0013065798,-0.00015548244
-0.0013065798,-0.00013727322
-0.0013068237,-0.00015807524
-0.0011202391,-0.00017235056
-0.00074696547,-0.00018546358
-0.00056027644,-0.00019061938
-0.000747105,-0.00018662587
-0.00037348273,-0.00019872561
-0.000747105,-0.00024038926
-0.0003736223,-0.00019303337
-0.0014953273,-0.00016752258
-0.0013082891,-0.00016236678
-0.0011214955,-0.00021738186
-0.001495607,-0.00022495165
-0.001495607,-0.00024640933
-0.001495607,-0.0003334619
-0.0014958866,-0.00023162737
-0.0022438304,-0.0001973547
-0.0018702082,-0.00024050847
-0.0020574215,-0.00022274628
-0.0009357164,-0.0007581152
-0.0011227546,-0.00020423904
-0.001310003,-0.00018999353
-0.0009358915,-0.0007722117
-0.0009358915,-0.00022471324
-0.0009358915,-0.00023645535
-0.00018714326,-0.00025955215
0.00018717829,-0.0007494725
0.00018717829,-0.0006912686
0.00018721333,-0.0006451048
0.0020574215,-0.0005939938
0.0020574215,-0.0005887486
0.00224467,-0.0006038286
0.00224467,-0.00060737506
0.00224467,-0.00035488978
0.00224467,-0.00039443746
0.0016830298,-0.00039437786
0.0028034782,-0.0004194118
0.0028034782,-0.0004217662
0.0029906565,-0.00040752068
0.0011204483,-0.00033420697
0.0011204483,-0.00050309673
0.0011204483,-0.00043535605
0.0022396427,-0.00035187975
0.0022396427,-0.0003294982
0.0022396427,-0.0003410615
0.0022396427,-0.00035289302
0.0011191943,-4.7776848e-05
0.0011191943,-5.6955963e-05
0.0013056049,-3.922358e-05
0.0013056049,-9.838119e-05
0.0013056049,-0.00011712685
0.00055975374,-0.00013479963
-0.0009325749,-5.1353127e-05
-0.0009325749,-9.3284994e-05
-0.0009325749,-0.00013617054
-0.0011191943,-0.00017860904
-0.0011191943,-0.00018000975
-0.0011191943,-0.00014132634
-0.0011189856,-5.945936e-05
-0.0011189856,-7.9188496e-05
-0.000932401,-0.00013685599
-0.00055975374,-0.00023436919
-0.00018661939,-0.00023514405
-0.00018661939,-0.00022885576
-0.00037327362,-0.00021884218
-0.00018665423,-0.00044978037
-0.00018665423,-0.0004502572
-0.00018665423,-0.00044730678
-0.00037327362,-0.00028822199
-0.00037327362,-0.00011825934
-0.00055985816,-0.00018948689
-0.00018665423,-0.00060731545
-0.00018665423,-0.00043899193
-0.00018665423,-0.00042856112
0.0,-0.00047415867
-0.000373413,-0.0006416477
-0.00018668907,-0.00062382594
-0.000373413,-0.00059569255
-0.0005601718,-0.00070622936
-0.00074696547,-0.00071615353
-0.00074696547,-0.00071257725
-0.00074696547,-0.0006749965
-0.00074696547,-0.00050187483
-0.00074696547,-0.0006246604
-0.00074696547,-0.0006237067
-0.0001867588,-0.00060710683
0.0,-0.00058025494
-0.0001867588,-0.0005966462
0.0,-0.00053817406
0.00018679368,-0.0005588867
0.00018679368,-0.0005490221
0.002052814,-0.00056377426
0.002052814,-0.0005762316
0.0022392247,-0.00058815256
0.0022392247,-0.0005787648
0.002052431,-0.00048146024
0.0016789483,-0.0004486479
0.002052431,-0.00049043074
0.002052431,-0.0005104579
0.002052431,-0.000498537
0.002052431,-0.00050226226
0.00018641066,-0.00015676394
0.00018641066,-0.00036466494
0.0,-0.00029376522
0.0,-0.0003129281
0.0,-0.0006307699
-0.00018641066,-0.00057542697
-0.00018641066,-0.0005280413
-0.00018641066,-0.00055846944
-0.00018641066,-0.0005833544
0.0,-0.0005242564
-0.00018641066,-0.0005209781
-0.00018641066,-0.00053903833
-0.00037285607,-0.0005413629
-0.0016789483,-0.0005873479
-0.0018656722,-0.00059214607
-0.0016792616,-0.00057390705
-0.0022396427,-0.0005257763
-0.002800338,-0.0005485453
-0.0022396427,-0.00055075064
-0.0027998153,-0.00017145649
-0.002426506,-0.000552658
-0.0026134045,-0.00055107847
-0.0022400606,-0.0005000867
-0.001120867,-0.00030789152
-0.00093414297,-0.0001896657
-0.0007472446,-0.000188265
-0.0005606953,-0.00026122108
0.0,-0.00027224794
-0.00037376193,-0.00031605735
-0.00018693336,-0.00029552355
-0.00074780337,-0.00037798658
-0.00056090497,-0.00030962005
-0.00074780337,-0.00039175525
-0.00037390165,-0.000298772
-0.00056090497,-0.0003013052
-0.00037383178,-0.00032520667
-2.220446e-16,-0.00024116412
-0.0003739716,-0.00024044886
-0.00037390165,-0.00032848492
0.001867763,-0.00024909154
0.0022417346,-0.00025073066
0.0022417346,-0.00025228038
0.0022417346,-0.0002524294
0.0020547314,-0.00033298507
0.002428319,-0.00025281683
0.0020543474,-0.00033691898
0.001867763,-0.00034404173
0.0022417346,-0.0003513135
0.0020547314,-0.0006360449
0.0,-8.774176e-05
0.0,-8.666888e-05
-0.00018661939,-8.026138e-05
-0.00018661939,-9.271875e-05
0.0,-0.00018561259
-0.00018658457,-0.00033742562
-0.00037320395,-0.00031075254
-0.00018661939,-0.00018105283
-0.00037327362,-0.00014904514
-0.0016808296,-0.00011495128
-0.001867763,-0.00013643876
-0.001867763,-0.00015405193
-0.0016811435,-0.000249777
-0.0016811435,-0.0002422668
-0.001867763,-0.00027707592
-0.001867763,-0.00029462948
-0.0014942102,-0.00029963627
-0.0014942102,-0.00029835477
-0.0013075559,-0.00024581328
-2.220446e-16,-0.00028497353
0.00037383178,-0.0003986992
0.00037383178,-0.00040221587
0.00037383178,-0.00037378445
0.00037383178,-0.00040114298
0.00037383178,-0.00035983697
0.00037383178,-0.00035316125
0.00037376193,-0.000208918
0.00037376193,-0.0002204217
0.00037376193,-0.00023362413
0.0014942102,-0.00023916736
0.0013073118,-0.00042361394
0.0011206575,-0.00039524212
0.0013073118,-0.0004127957
0.0014939312,-0.0003360547
0.0013073118,-0.00022712722
0.0013073118,-0.00022858754
0.0011204483,-0.00019011274
0.0011204483,-0.00019660965
0.0011204483,-0.00028109923
-0.0003733433,-0.0002934672
-0.0003733433,-0.00018978491
-0.000373413,-0.00021082535
-0.00018665423,-0.00029522553
-0.00037327362,-0.00020766631
-0.0003733433,-0.00020733848
-0.00018665423,-0.00019628182
-0.0003733433,-0.00021246448
-0.00018665423,-0.00019672886
-0.00018665423,-0.00023600832
0.0,-0.00018221512
